user_id,group,watch_duration
user_001270,control,29.17
user_001271,control,19.83
user_001272,control,5.08
user_001273,control,9.46
user_001274,control,32.15
user_001275,control,13.65
user_001276,control,77.9
user_001277,control,16.69
user_001278,control,14.21
user_001279,control,9.51
user_001280,control,13.56
user_001281,control,10.78
user_001282,control,21.47
user_001283,control,26.19
user_001284,control,6.5
user_001285,control,4.2
user_001286,control,2.8
user_001287,control,18.29
user_001288,control,5.04
user_001289,control,2.18
user_001290,control,16.62
user_001291,control,89.51
user_001292,control,12.12
user_001293,control,23.83
user_001294,control,13.01
user_001295,control,11.26
user_001296,control,25.41
user_001297,control,9.66
user_001298,control,15.09
user_001299,control,15.76
user_001300,control,7.14
user_001301,control,26.94
user_001302,control,10.59
user_001303,control,6.66
user_001304,control,18.71
user_001305,control,5.94
user_001306,control,12.46
user_001307,control,12.09
user_001308,control,29.04
user_001309,control,17.81
user_001310,control,11.94
user_001311,control,23.43
user_001312,control,37.05
user_001313,control,19.03
user_001314,control,12.28
user_001315,control,4.27
user_001316,control,5.2
user_001317,control,9.54
user_001318,control,7.48
user_001319,control,10.49
user_001320,control,12.75
user_001321,control,18.61
user_001322,control,11.51
user_001323,control,17.98
user_001324,control,12.83
user_001325,control,2.51
user_001326,control,5.75
user_001327,control,10.86
user_001328,control,4.63
user_001329,control,19.69
user_001330,control,41.45
user_001331,control,32.3
user_001332,control,10.27
user_001333,control,40.15
user_001334,control,13.72
user_001335,control,9.3
user_001336,control,7.46
user_001337,control,9.56
user_001338,control,8.93
user_001339,control,13.96
user_001340,control,13.85
user_001341,control,12.21
user_001342,control,17.28
user_001343,control,31.58
user_001344,control,26.04
user_001345,control,3.71
user_001346,control,1.58
user_001347,control,25.72
user_001348,control,4.08
user_001349,control,10.18
user_001350,control,4.78
user_001351,control,2.88
user_001352,control,18.79
user_001353,control,22.36
user_001354,control,7.68
user_001355,control,1.53
user_001356,control,7.87
user_001357,control,16.67
user_001358,control,3.73
user_001359,control,14.11
user_001360,control,12.03
user_001361,control,19.36
user_001362,control,13.41
user_001363,control,5.59
user_001364,control,31.73
user_001365,control,10.73
user_001366,control,11.92
user_001367,control,5.77
user_001368,control,8.55
user_001369,control,6.0
user_001370,control,10.61
user_001371,control,47.91
user_001372,control,4.07
user_001373,control,3.35
user_001374,control,39.53
user_001375,control,10.3
user_001376,control,7.13
user_001377,control,27.99
user_001378,control,7.5
user_001379,control,52.5
user_001380,control,20.95
user_001381,control,8.25
user_001382,control,68.43
user_001383,control,7.5
user_001384,control,22.06
user_001385,control,15.48
user_001386,control,34.51
user_001387,control,42.49
user_001388,control,12.5
user_001389,control,6.67
user_001390,control,17.6
user_001391,control,7.08
user_001392,control,60.99
user_001393,control,13.59
user_001394,control,9.1
user_001395,control,14.12
user_001396,control,4.15
user_001397,control,5.6
user_001398,control,31.83
user_001399,control,7.2
user_001400,control,5.27
user_001401,control,18.71
user_001402,control,31.46
user_001403,control,21.65
user_001404,control,27.03
user_001405,control,6.65
user_001406,control,3.91
user_001407,control,40.49
user_001408,control,9.41
user_001409,control,9.97
user_001410,control,35.25
user_001411,control,19.01
user_001412,control,17.54
user_001413,control,68.85
user_001414,control,7.28
user_001415,control,25.59
user_001416,control,12.75
user_001417,control,15.1
user_001418,control,41.38
user_001419,control,18.29
user_001420,control,18.74
user_001421,control,28.73
user_001422,control,9.1
user_001423,control,6.23
user_001424,control,5.28
user_001425,control,2.53
user_001426,control,63.12
user_001427,control,5.04
user_001428,control,10.21
user_001429,control,9.76
user_001430,control,15.58
user_001431,control,23.4
user_001432,control,24.25
user_001433,control,7.64
user_001434,control,10.66
user_001435,control,15.27
user_001436,control,9.98
user_001437,control,44.07
user_001438,control,18.04
user_001439,control,21.93
user_001440,control,20.7
user_001441,control,31.15
user_001442,control,14.08
user_001443,control,4.32
user_001444,control,16.77
user_001445,control,7.23
user_001446,control,7.98
user_001447,control,19.47
user_001448,control,32.81
user_001449,control,12.39
user_001450,control,15.6
user_001451,control,47.55
user_001452,control,14.77
user_001453,control,97.65
user_001454,control,19.15
user_001455,control,2.98
user_001456,control,22.26
user_001457,control,16.53
user_001458,control,34.19
user_001459,control,20.87
user_001460,control,10.91
user_001461,control,4.57
user_001462,control,10.31
user_001463,control,6.17
user_001464,control,7.66
user_001465,control,19.51
user_001466,control,46.34
user_001467,control,16.71
user_001468,control,4.68
user_001469,control,17.39
user_001470,control,31.73
user_001471,control,7.48
user_001472,control,10.94
user_001473,control,12.33
user_001474,control,6.5
user_001475,control,20.46
user_001476,control,11.06
user_001477,control,17.04
user_001478,control,5.99
user_001479,control,8.59
user_001480,control,21.71
user_001481,control,9.04
user_001482,control,48.5
user_001483,control,8.85
user_001484,control,14.58
user_001485,control,25.69
user_001486,control,3.92
user_001487,control,2.98
user_001488,control,3.59
user_001489,control,33.45
user_001490,control,7.83
user_001491,control,94.31
user_001492,control,7.76
user_001493,control,14.12
user_001494,control,41.83
user_001495,control,60.64
user_001496,control,63.38
user_001497,control,32.03
user_001498,control,27.64
user_001499,control,19.57
user_001500,control,22.71
user_001501,control,7.84
user_001502,control,6.33
user_001503,control,12.15
user_001504,control,10.63
user_001505,control,8.48
user_001506,control,21.27
user_001507,control,26.16
user_001508,control,13.08
user_001509,control,39.73
user_001510,control,4.89
user_001511,control,10.43
user_001512,control,6.87
user_001513,control,2.74
user_001514,control,11.4
user_001515,control,11.05
user_001516,control,40.88
user_001517,control,20.18
user_001518,control,5.37
user_001519,control,53.69
user_001520,control,32.36
user_001521,control,19.41
user_001522,control,10.16
user_001523,control,5.65
user_001524,control,9.05
user_001525,control,29.11
user_001526,control,55.02
user_001527,control,41.87
user_001528,control,8.24
user_001529,control,4.97
user_001530,control,13.64
user_001531,control,2.96
user_001532,control,15.78
user_001533,control,10.83
user_001534,control,8.39
user_001535,control,3.4
user_001536,control,18.37
user_001537,control,7.96
user_001538,control,4.78
user_001539,control,1.22
user_001540,control,11.92
user_001541,control,50.29
user_001542,control,46.02
user_001543,control,8.45
user_001544,control,7.52
user_001545,control,17.73
user_001546,control,5.48
user_001547,control,15.51
user_001548,control,22.49
user_001549,control,32.51
user_001550,control,11.24
user_001551,control,10.35
user_001552,control,6.04
user_001553,control,6.29
user_001554,control,10.16
user_001555,control,16.34
user_001556,control,25.3
user_001557,control,6.41
user_001558,control,40.21
user_001559,control,9.81
user_001560,control,11.98
user_001561,control,6.7
user_001562,control,1.75
user_001563,control,24.71
user_001564,control,21.97
user_001565,control,9.73
user_001566,control,12.85
user_001567,control,18.41
user_001568,control,3.49
user_001569,control,7.98
user_001570,control,23.0
user_001571,control,4.47
user_001572,control,15.41
user_001573,control,4.12
user_001574,control,17.69
user_001575,control,11.84
user_001576,control,3.35
user_001577,control,30.93
user_001578,control,6.77
user_001579,control,6.37
user_001580,control,14.3
user_001581,control,30.54
user_001582,control,5.41
user_001583,control,12.8
user_001584,control,17.17
user_001585,control,21.21
user_001586,control,14.03
user_001587,control,9.08
user_001588,control,6.28
user_001589,control,13.05
user_001590,control,5.17
user_001591,control,1.18
user_001592,control,17.27
user_001593,control,25.11
user_001594,control,1.84
user_001595,control,5.43
user_001596,control,19.99
user_001597,control,63.18
user_001598,control,12.39
user_001599,control,6.8
user_001600,control,10.52
user_001601,control,36.59
user_001602,control,7.27
user_001603,control,6.43
user_001604,control,8.28
user_001605,control,5.68
user_001606,control,13.44
user_001607,control,44.69
user_001608,control,15.78
user_001609,control,9.96
user_001610,control,9.65
user_001611,control,3.49
user_001612,control,24.69
user_001613,control,11.45
user_001614,control,10.54
user_001615,control,156.72
user_001616,control,15.47
user_001617,control,6.68
user_001618,control,8.66
user_001619,control,30.53
user_001620,control,13.34
user_001621,control,3.86
user_001622,control,25.42
user_001623,control,7.14
user_001624,control,54.52
user_001625,control,28.91
user_001626,control,8.52
user_001627,control,33.95
user_001628,control,12.86
user_001629,control,24.1
user_001630,control,17.95
user_001631,control,6.19
user_001632,control,7.28
user_001633,control,27.77
user_001634,control,9.32
user_001635,control,8.82
user_001636,control,5.67
user_001637,control,17.1
user_001638,control,63.44
user_001639,control,5.19
user_001640,control,12.42
user_001641,control,37.7
user_001642,control,11.43
user_001643,control,17.49
user_001644,control,5.21
user_001645,control,17.16
user_001646,control,10.49
user_001647,control,26.8
user_001648,control,31.5
user_001649,control,96.7
user_001650,control,19.37
user_001651,control,15.81
user_001652,control,14.23
user_001653,control,9.18
user_001654,control,15.97
user_001655,control,9.62
user_001656,control,13.94
user_001657,control,34.96
user_001658,control,5.45
user_001659,control,30.32
user_001660,control,34.94
user_001661,control,11.08
user_001662,control,2.23
user_001663,control,7.49
user_001664,control,34.38
user_001665,control,11.96
user_001666,control,5.48
user_001667,control,8.14
user_001668,control,23.87
user_001669,control,18.87
user_001670,control,10.06
user_001671,control,9.08
user_001672,control,8.9
user_001673,control,5.82
user_001674,control,44.36
user_001675,control,9.41
user_001676,control,32.26
user_001677,control,41.14
user_001678,control,27.08
user_001679,control,8.63
user_001680,control,16.83
user_001681,control,11.95
user_001682,control,5.91
user_001683,control,15.79
user_001684,control,4.74
user_001685,control,31.5
user_001686,control,8.4
user_001687,control,14.31
user_001688,control,15.28
user_001689,control,9.9
user_001690,control,19.48
user_001691,control,8.33
user_001692,control,24.46
user_001693,control,4.15
user_001694,control,13.48
user_001695,control,57.46
user_001696,control,5.47
user_001697,control,7.08
user_001698,control,18.38
user_001699,control,14.06
user_001700,control,16.13
user_001701,control,18.02
user_001702,control,20.24
user_001703,control,29.6
user_001704,control,16.91
user_001705,control,10.04
user_001706,control,20.86
user_001707,control,55.7
user_001708,control,10.96
user_001709,control,5.59
user_001710,control,29.54
user_001711,control,11.06
user_001712,control,2.14
user_001713,control,24.0
user_001714,control,7.94
user_001715,control,11.33
user_001716,control,15.89
user_001717,control,14.19
user_001718,control,21.49
user_001719,control,8.6
user_001720,control,18.37
user_001721,control,9.9
user_001722,control,22.0
user_001723,control,19.93
user_001724,control,5.76
user_001725,control,29.04
user_001726,control,7.93
user_001727,control,23.25
user_001728,control,16.34
user_001729,control,53.01
user_001730,control,10.19
user_001731,control,9.21
user_001732,control,11.99
user_001733,control,9.56
user_001734,control,23.1
user_001735,control,3.34
user_001736,control,5.24
user_001737,control,5.18
user_001738,control,26.06
user_001739,control,47.87
user_001740,control,11.21
user_001741,control,10.64
user_001742,control,12.88
user_001743,control,30.86
user_001744,control,5.8
user_001745,control,14.74
user_001746,control,26.58
user_001747,control,18.19
user_001748,control,14.18
user_001749,control,27.14
user_001750,control,1.4
user_001751,control,20.95
user_001752,control,7.22
user_001753,control,2.82
user_001754,control,18.34
user_001755,control,36.56
user_001756,control,10.91
user_001757,control,26.11
user_001758,control,44.25
user_001759,control,34.88
user_001760,control,45.24
user_001761,control,22.06
