user_id,group,revenue
user_001270,control,39.31
user_001271,control,63.01
user_001272,control,56.94
user_001273,control,61.44
user_001274,control,53.14
user_001275,control,33.25
user_001276,control,62.28
user_001277,control,43.09
user_001278,control,43.74
user_001279,control,51.25
user_001280,control,61.03
user_001281,control,58.43
user_001282,control,57.25
user_001283,control,47.51
user_001284,control,47.38
user_001285,control,52.77
user_001286,control,48.96
user_001287,control,57.11
user_001288,control,56.64
user_001289,control,54.73
user_001290,control,29.79
user_001291,control,51.02
user_001292,control,49.13
user_001293,control,51.34
user_001294,control,43.97
user_001295,control,39.4
user_001296,control,53.71
user_001297,control,47.15
user_001298,control,54.6
user_001299,control,44.63
user_001300,control,61.33
user_001301,control,58.01
user_001302,control,52.37
user_001303,control,48.29
user_001304,control,56.82
user_001305,control,53.14
user_001306,control,51.91
user_001307,control,58.34
user_001308,control,61.41
user_001309,control,39.98
user_001310,control,41.6
user_001311,control,43.76
user_001312,control,37.98
user_001313,control,49.5
user_001314,control,54.8
user_001315,control,49.83
user_001316,control,45.73
user_001317,control,59.01
user_001318,control,51.12
user_001319,control,52.74
user_001320,control,59.23
user_001321,control,49.01
user_001322,control,66.48
user_001323,control,46.42
user_001324,control,65.98
user_001325,control,42.2
user_001326,control,54.14
user_001327,control,44.86
user_001328,control,58.96
user_001329,control,46.17
user_001330,control,52.33
user_001331,control,44.8
user_001332,control,57.5
user_001333,control,44.75
user_001334,control,63.47
user_001335,control,42.03
user_001336,control,39.23
user_001337,control,57.61
user_001338,control,45.27
user_001339,control,49.94
user_001340,control,47.42
user_001341,control,39.5
user_001342,control,49.38
user_001343,control,60.12
user_001344,control,58.03
user_001345,control,51.85
user_001346,control,58.9
user_001347,control,41.52
user_001348,control,47.4
user_001349,control,53.17
user_001350,control,48.96
user_001351,control,48.03
user_001352,control,40.39
user_001353,control,33.35
user_001354,control,56.54
user_001355,control,51.95
user_001356,control,57.22
user_001357,control,46.5
user_001358,control,44.3
user_001359,control,50.05
user_001360,control,56.83
user_001361,control,48.15
user_001362,control,56.41
user_001363,control,41.95
user_001364,control,48.71
user_001365,control,49.44
user_001366,control,59.81
user_001367,control,51.66
user_001368,control,63.97
user_001369,control,39.22
user_001370,control,51.04
user_001371,control,51.44
user_001372,control,54.96
user_001373,control,43.49
user_001374,control,63.48
user_001375,control,50.1
user_001376,control,41.3
user_001377,control,49.87
user_001378,control,47.49
user_001379,control,72.27
user_001380,control,58.4
user_001381,control,50.4
user_001382,control,49.1
user_001383,control,57.61
user_001384,control,57.99
user_001385,control,26.71
user_001386,control,55.14
user_001387,control,50.22
user_001388,control,39.51
user_001389,control,57.04
user_001390,control,67.97
user_001391,control,54.45
user_001392,control,58.8
user_001393,control,64.43
user_001394,control,43.36
user_001395,control,35.14
user_001396,control,55.25
user_001397,control,48.02
user_001398,control,39.01
user_001399,control,49.37
user_001400,control,55.82
user_001401,control,48.81
user_001402,control,43.71
user_001403,control,48.21
user_001404,control,49.84
user_001405,control,34.56
user_001406,control,48.86
user_001407,control,39.25
user_001408,control,55.27
user_001409,control,37.51
user_001410,control,58.1
user_001411,control,46.73
user_001412,control,45.66
user_001413,control,52.36
user_001414,control,43.07
user_001415,control,52.23
user_001416,control,44.14
user_001417,control,45.55
user_001418,control,53.24
user_001419,control,40.89
user_001420,control,39.89
user_001421,control,51.99
user_001422,control,49.78
user_001423,control,51.35
user_001424,control,52.62
user_001425,control,50.46
user_001426,control,54.86
user_001427,control,50.78
user_001428,control,33.94
user_001429,control,36.02
user_001430,control,65.42
user_001431,control,50.0
user_001432,control,57.6
user_001433,control,47.23
user_001434,control,49.54
user_001435,control,46.37
user_001436,control,69.73
user_001437,control,52.03
user_001438,control,45.72
user_001439,control,36.79
user_001440,control,65.79
user_001441,control,48.69
user_001442,control,55.95
user_001443,control,56.85
user_001444,control,46.3
user_001445,control,55.38
user_001446,control,45.17
user_001447,control,42.08
user_001448,control,59.32
user_001449,control,48.73
user_001450,control,54.15
user_001451,control,53.29
user_001452,control,55.1
user_001453,control,37.55
user_001454,control,45.32
user_001455,control,47.4
user_001456,control,43.35
user_001457,control,53.43
user_001458,control,59.5
user_001459,control,60.76
user_001460,control,47.29
user_001461,control,52.34
user_001462,control,53.57
user_001463,control,54.97
user_001464,control,42.97
user_001465,control,64.56
user_001466,control,57.41
user_001467,control,57.62
user_001468,control,59.63
user_001469,control,54.27
user_001470,control,41.78
user_001471,control,48.89
user_001472,control,36.79
user_001473,control,53.32
user_001474,control,48.65
user_001475,control,49.68
user_001476,control,59.63
user_001477,control,46.34
user_001478,control,47.98
user_001479,control,50.18
user_001480,control,35.28
user_001481,control,47.87
user_001482,control,30.11
user_001483,control,45.32
user_001484,control,56.84
user_001485,control,53.58
user_001486,control,45.24
user_001487,control,50.33
user_001488,control,41.4
user_001489,control,49.98
user_001490,control,73.44
user_001491,control,64.77
user_001492,control,50.42
user_001493,control,51.28
user_001494,control,42.16
user_001495,control,43.59
user_001496,control,52.9
user_001497,control,45.8
user_001498,control,57.23
user_001499,control,62.56
user_001500,control,52.66
user_001501,control,50.81
user_001502,control,36.55
user_001503,control,55.98
user_001504,control,40.85
user_001505,control,46.66
user_001506,control,57.68
user_001507,control,58.24
user_001508,control,46.27
user_001509,control,46.73
user_001510,control,44.41
user_001511,control,40.42
user_001512,control,44.92
user_001513,control,37.09
user_001514,control,55.46
user_001515,control,53.16
user_001516,control,54.48
user_001517,control,42.36
user_001518,control,40.44
user_001519,control,50.43
user_001520,control,50.51
user_001521,control,48.82
user_001522,control,47.68
user_001523,control,63.69
user_001524,control,53.41
user_001525,control,65.77
user_001526,control,60.15
user_001527,control,63.63
user_001528,control,41.4
user_001529,control,54.75
user_001530,control,46.55
user_001531,control,36.69
user_001532,control,61.97
user_001533,control,47.65
user_001534,control,41.56
user_001535,control,46.68
user_001536,control,43.63
user_001537,control,44.45
user_001538,control,48.23
user_001539,control,63.85
user_001540,control,44.67
user_001541,control,63.27
user_001542,control,56.79
user_001543,control,53.17
user_001544,control,55.98
user_001545,control,50.11
user_001546,control,60.29
user_001547,control,54.54
user_001548,control,36.68
user_001549,control,52.37
user_001550,control,56.27
user_001551,control,47.69
user_001552,control,51.01
user_001553,control,45.1
user_001554,control,38.98
user_001555,control,37.6
user_001556,control,37.7
user_001557,control,55.35
user_001558,control,30.08
user_001559,control,44.67
user_001560,control,43.87
user_001561,control,47.74
user_001562,control,35.15
user_001563,control,53.23
user_001564,control,39.81
user_001565,control,59.06
user_001566,control,45.03
user_001567,control,49.24
user_001568,control,50.03
user_001569,control,51.95
user_001570,control,50.3
user_001571,control,46.58
user_001572,control,52.74
user_001573,control,53.73
user_001574,control,43.88
user_001575,control,53.41
user_001576,control,59.53
user_001577,control,55.65
user_001578,control,57.46
user_001579,control,51.38
user_001580,control,42.51
user_001581,control,43.52
user_001582,control,52.56
user_001583,control,57.54
user_001584,control,72.29
user_001585,control,57.85
user_001586,control,40.64
user_001587,control,43.86
user_001588,control,68.23
user_001589,control,48.28
user_001590,control,50.38
user_001591,control,42.32
user_001592,control,62.52
user_001593,control,54.0
user_001594,control,43.8
user_001595,control,42.05
user_001596,control,52.46
user_001597,control,50.35
user_001598,control,56.66
user_001599,control,54.38
user_001600,control,47.88
user_001601,control,45.65
user_001602,control,48.72
user_001603,control,45.59
user_001604,control,48.96
user_001605,control,50.13
user_001606,control,42.82
user_001607,control,55.05
user_001608,control,47.04
user_001609,control,43.26
user_001610,control,47.19
user_001611,control,51.94
user_001612,control,50.66
user_001613,control,53.38
user_001614,control,57.19
user_001615,control,60.44
user_001616,control,52.28
user_001617,control,41.44
user_001618,control,47.85
user_001619,control,41.97
user_001620,control,63.57
user_001621,control,65.9
user_001622,control,55.2
user_001623,control,56.87
user_001624,control,52.01
user_001625,control,52.93
user_001626,control,37.22
user_001627,control,49.41
user_001628,control,42.95
user_001629,control,52.25
user_001630,control,49.52
user_001631,control,65.57
user_001632,control,57.33
user_001633,control,52.28
user_001634,control,47.86
user_001635,control,63.41
user_001636,control,49.76
user_001637,control,52.65
user_001638,control,50.34
user_001639,control,46.77
user_001640,control,50.29
user_001641,control,34.3
user_001642,control,37.62
user_001643,control,52.8
user_001644,control,62.55
user_001645,control,52.79
user_001646,control,44.24
user_001647,control,38.46
user_001648,control,56.28
user_001649,control,45.46
user_001650,control,55.15
user_001651,control,53.12
user_001652,control,53.83
user_001653,control,50.27
user_001654,control,53.07
user_001655,control,49.04
user_001656,control,44.92
user_001657,control,42.29
user_001658,control,30.92
user_001659,control,48.55
user_001660,control,62.16
user_001661,control,55.84
user_001662,control,51.82
user_001663,control,44.13
user_001664,control,57.98
user_001665,control,49.05
user_001666,control,62.6
user_001667,control,42.15
user_001668,control,44.0
user_001669,control,43.22
user_001670,control,38.14
user_001671,control,42.5
user_001672,control,50.83
user_001673,control,44.3
user_001674,control,19.15
user_001675,control,58.59
user_001676,control,36.53
user_001677,control,54.71
user_001678,control,50.25
user_001679,control,66.94
user_001680,control,57.98
user_001681,control,45.96
user_001682,control,44.38
user_001683,control,62.02
user_001684,control,38.19
user_001685,control,51.53
user_001686,control,48.95
user_001687,control,47.25
user_001688,control,52.83
user_001689,control,51.52
user_001690,control,53.66
user_001691,control,51.11
user_001692,control,53.34
user_001693,control,50.75
user_001694,control,44.72
user_001695,control,50.03
user_001696,control,44.28
user_001697,control,43.76
user_001698,control,47.31
user_001699,control,49.04
user_001700,control,50.28
user_001701,control,57.33
user_001702,control,46.01
user_001703,control,51.57
user_001704,control,50.94
user_001705,control,45.13
user_001706,control,50.59
user_001707,control,58.02
user_001708,control,51.49
user_001709,control,51.81
user_001710,control,44.36
user_001711,control,65.75
user_001712,control,44.81
user_001713,control,36.66
user_001714,control,56.88
user_001715,control,49.08
user_001716,control,47.58
user_001717,control,45.64
user_001718,control,64.97
user_001719,control,52.84
user_001720,control,54.4
user_001721,control,51.3
user_001722,control,52.16
user_001723,control,61.19
user_001724,control,47.99
user_001725,control,38.34
user_001726,control,56.94
user_001727,control,53.97
user_001728,control,50.86
user_001729,control,53.77
user_001730,control,47.03
user_001731,control,50.17
user_001732,control,48.95
user_001733,control,45.27
user_001734,control,59.51
user_001735,control,38.7
user_001736,control,68.89
